Motif	Factor	Evidence	Curated
GM.5.0.Homeodomain.0022	hoxd4a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxd4a	Orthologs	N
GM.5.0.Homeodomain.0022	lhx1a	Orthologs	N
GM.5.0.Homeodomain.0022	lhx1a	Orthologs	N
GM.5.0.Homeodomain.0022	gsx1	Orthologs	N
GM.5.0.Homeodomain.0022	gsx2	Orthologs	N
GM.5.0.Homeodomain.0022	gsx1	Orthologs	N
GM.5.0.Homeodomain.0022	gsx2	Orthologs	N
GM.5.0.Homeodomain.0022	hoxc4a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxb4a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxa4a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxc4a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxb4a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxa4a	Orthologs	N
GM.5.0.Homeodomain.0022	uncx	Orthologs	N
GM.5.0.Homeodomain.0022	uncx4.1	Orthologs	N
GM.5.0.Homeodomain.0022	uncx	Orthologs	N
GM.5.0.Homeodomain.0022	uncx4.1	Orthologs	N
GM.5.0.Homeodomain.0022	hoxc5a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxc5a	Orthologs	N
GM.5.0.Homeodomain.0022	drgx	Orthologs	N
GM.5.0.Homeodomain.0022	drgx	Orthologs	N
GM.5.0.Homeodomain.0022	hoxb9a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxc9a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxd9a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxa9a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxa9b	Orthologs	N
GM.5.0.Homeodomain.0022	hoxb10a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxa10b	Orthologs	N
GM.5.0.Homeodomain.0022	hoxb9a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxc9a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxd9a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxa9a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxa9b	Orthologs	N
GM.5.0.Homeodomain.0022	hoxb10a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxa10b	Orthologs	N
GM.5.0.Homeodomain.0022	vsx1	Orthologs	N
GM.5.0.Homeodomain.0022	vsx1	Orthologs	N
GM.5.0.Homeodomain.0022	lhx5	Orthologs	N
GM.5.0.Homeodomain.0022	lhx5	Orthologs	N
GM.5.0.Homeodomain.0022	sebox	Orthologs	N
GM.5.0.Homeodomain.0022	sebox	Orthologs	N
GM.5.0.Homeodomain.0022	hoxb2a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxa2b	Orthologs	N
GM.5.0.Homeodomain.0022	hoxb2a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxa2b	Orthologs	N
GM.5.0.Homeodomain.0022	hoxd3a	Orthologs	N
GM.5.0.Homeodomain.0022	hoxd3a	Orthologs	N
GM.5.0.Homeodomain.0022	vsx2	Orthologs	N
GM.5.0.Homeodomain.0022	vsx2	Orthologs	N
GM.5.0.Homeodomain.0022	otpb	Orthologs	N
GM.5.0.Homeodomain.0022	otpa	Orthologs	N
GM.5.0.Homeodomain.0022	otpb	Orthologs	N
GM.5.0.Homeodomain.0022	otpa	Orthologs	N
GM.5.0.bHLH.0017	npas3	Orthologs	N
GM.5.0.bHLH.0017	npas3	Orthologs	N
GM.5.0.bHLH.0017	hif1ab	Orthologs	N
GM.5.0.bHLH.0017	hif1ab	Orthologs	N
GM.5.0.bHLH.0017	npas1	Orthologs	N
GM.5.0.bHLH.0017	npas1	Orthologs	N
GM.5.0.bHLH.0017	sim1b	Orthologs	N
GM.5.0.bHLH.0017	sim1a	Orthologs	N
GM.5.0.bHLH.0017	sim1b	Orthologs	N
GM.5.0.bHLH.0017	sim1a	Orthologs	N
GM.5.0.E2F.0003	e2f4	Orthologs	N
GM.5.0.E2F.0003	e2f5	Orthologs	N
GM.5.0.E2F.0003	e2f4	Orthologs	N
GM.5.0.E2F.0003	e2f5	Orthologs	N
GM.5.0.E2F.0003	tfdp2	Orthologs	N
GM.5.0.E2F.0003	tfdp1b	Orthologs	N
GM.5.0.E2F.0003	tfdp1a	Orthologs	N
GM.5.0.E2F.0003	tfdp2	Orthologs	N
GM.5.0.E2F.0003	tfdp1b	Orthologs	N
GM.5.0.E2F.0003	tfdp1a	Orthologs	N
GM.5.0.E2F.0003	si_ch211-160f23.5	Orthologs	N
GM.5.0.E2F.0003	si_ch211-160f23.5	Orthologs	N
GM.5.0.E2F.0003	e2f1	Orthologs	N
GM.5.0.E2F.0003	e2f1	Orthologs	N
GM.5.0.C2H2_ZF.0018	znf143a	Orthologs	N
GM.5.0.C2H2_ZF.0018	znf143b	Orthologs	N
GM.5.0.C2H2_ZF.0018	znf143a	Orthologs	N
GM.5.0.C2H2_ZF.0018	znf143b	Orthologs	N
GM.5.0.C2H2_ZF.0018	znf76	Orthologs	N
GM.5.0.C2H2_ZF.0018	znf76	Orthologs	N
GM.5.0.THAP_finger.0001	thap3	Orthologs	N
GM.5.0.THAP_finger.0001	thap1	Orthologs	N
GM.5.0.THAP_finger.0001	thap3	Orthologs	N
GM.5.0.THAP_finger.0001	thap1	Orthologs	N
GM.5.0.Homeodomain_POU.0005	pou2f1a	Orthologs	N
GM.5.0.Homeodomain_POU.0005	pou2f1b	Orthologs	N
GM.5.0.Homeodomain_POU.0005	pou2f1a	Orthologs	N
GM.5.0.Homeodomain_POU.0005	pou2f1b	Orthologs	N
GM.5.0.Homeodomain_POU.0005	slc22a2	Orthologs	N
GM.5.0.Homeodomain_POU.0005	slc22a2	Orthologs	N
GM.5.0.Homeodomain_POU.0005	pou2f2a	Orthologs	N
GM.5.0.Homeodomain_POU.0005	LOC100537384	Orthologs	N
GM.5.0.Homeodomain_POU.0005	pou2f2a	Orthologs	N
GM.5.0.Homeodomain_POU.0005	LOC100537384	Orthologs	N
GM.5.0.bZIP.0011	cebpa	Orthologs	N
GM.5.0.bZIP.0011	cebpa	Orthologs	N
GM.5.0.bZIP.0011	cebpb	Orthologs	N
GM.5.0.bZIP.0011	cebpb	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf17	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf2b	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf2a	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf17	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf2b	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf2a	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf6b	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf7a	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf7b	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf6b	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf7a	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf7b	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf8	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf8	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp3a	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp3b	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp3a	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp3b	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp7	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp7	Orthologs	N
GM.5.0.C2H2_ZF.0019	zgc_77358	Orthologs	N
GM.5.0.C2H2_ZF.0019	zgc_77358	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp4	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp4	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp2	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp2	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp5a	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp5a	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp9	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp9	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf5l	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf5b	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf5a	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf5l	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf5b	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf5a	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf6a	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf6a	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp8a	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp8b	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp8a	Orthologs	N
GM.5.0.C2H2_ZF.0019	sp8b	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf12b	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf12b	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf3	Orthologs	N
GM.5.0.C2H2_ZF.0019	klf3	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr2f6b	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr2f6a	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr2f6b	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr2f6a	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr1h3	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr1h3	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr2f1a	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr2f2	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr2f1b	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr2f5	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr2f1a	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr2f2	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr2f1b	Orthologs	N
GM.5.0.Nuclear_receptor.0013	nr2f5	Orthologs	N
GM.5.0.Nuclear_receptor.0013	rxrbb	Orthologs	N
GM.5.0.Nuclear_receptor.0013	rxrba	Orthologs	N
GM.5.0.Nuclear_receptor.0013	rxrab	Orthologs	N
GM.5.0.Nuclear_receptor.0013	rxraa	Orthologs	N
GM.5.0.Nuclear_receptor.0013	rxrgb	Orthologs	N
GM.5.0.Nuclear_receptor.0013	rxrga	Orthologs	N
GM.5.0.Nuclear_receptor.0013	rxrbb	Orthologs	N
GM.5.0.Nuclear_receptor.0013	rxrba	Orthologs	N
GM.5.0.Nuclear_receptor.0013	rxrab	Orthologs	N
GM.5.0.Nuclear_receptor.0013	rxraa	Orthologs	N
GM.5.0.Nuclear_receptor.0013	rxrgb	Orthologs	N
GM.5.0.Nuclear_receptor.0013	rxrga	Orthologs	N
GM.5.0.Nuclear_receptor.0013	pparg	Orthologs	N
GM.5.0.Nuclear_receptor.0013	pparab	Orthologs	N
GM.5.0.Nuclear_receptor.0013	pparaa	Orthologs	N
GM.5.0.Nuclear_receptor.0013	ppardb	Orthologs	N
GM.5.0.Nuclear_receptor.0013	pparda	Orthologs	N
GM.5.0.Nuclear_receptor.0013	pparg	Orthologs	N
GM.5.0.Nuclear_receptor.0013	pparab	Orthologs	N
GM.5.0.Nuclear_receptor.0013	pparaa	Orthologs	N
GM.5.0.Nuclear_receptor.0013	ppardb	Orthologs	N
GM.5.0.Nuclear_receptor.0013	pparda	Orthologs	N
GM.5.0.Nuclear_receptor.0013	hnf4a	Orthologs	N
GM.5.0.Nuclear_receptor.0013	hnf4a	Orthologs	N
GM.5.0.Ets.0008	spi1b	Orthologs	N
GM.5.0.Ets.0008	spi1b	Orthologs	N
GM.5.0.E2F.0004	e2f4	Orthologs	N
GM.5.0.E2F.0004	e2f5	Orthologs	N
GM.5.0.E2F.0004	e2f4	Orthologs	N
GM.5.0.E2F.0004	e2f5	Orthologs	N
GM.5.0.E2F.0004	si_ch211-195d17.2	Orthologs	N
GM.5.0.E2F.0004	si_ch211-195d17.2	Orthologs	N
GM.5.0.E2F.0004	e2f1	Orthologs	N
GM.5.0.E2F.0004	e2f1	Orthologs	N
GM.5.0.CSL.0001	rbpja	Orthologs	N
GM.5.0.CSL.0001	rbpjb	Orthologs	N
GM.5.0.CSL.0001	rbpja	Orthologs	N
GM.5.0.CSL.0001	rbpjb	Orthologs	N
GM.5.0.Myb_SANT.0003	mybl2b	Orthologs	N
GM.5.0.Myb_SANT.0003	mybl2b	Orthologs	N
GM.5.0.Myb_SANT.0003	myb	Orthologs	N
GM.5.0.Myb_SANT.0003	myb	Orthologs	N
GM.5.0.Myb_SANT.0003	mybl1	Orthologs	N
GM.5.0.Myb_SANT.0003	mybl1	Orthologs	N
GM.5.0.Homeodomain.0023	irx1b	Orthologs	N
GM.5.0.Homeodomain.0023	irx7	Orthologs	N
GM.5.0.Homeodomain.0023	irx1a	Orthologs	N
GM.5.0.Homeodomain.0023	irx1b	Orthologs	N
GM.5.0.Homeodomain.0023	irx7	Orthologs	N
GM.5.0.Homeodomain.0023	irx1a	Orthologs	N
GM.5.0.Homeodomain.0023	irx3b	Orthologs	N
GM.5.0.Homeodomain.0023	irx3a	Orthologs	N
GM.5.0.Homeodomain.0023	irx3b	Orthologs	N
GM.5.0.Homeodomain.0023	irx3a	Orthologs	N
GM.5.0.Homeodomain.0023	irx2a	Orthologs	N
GM.5.0.Homeodomain.0023	irx2a	Orthologs	N
GM.5.0.Homeodomain.0023	irx5b	Orthologs	N
GM.5.0.Homeodomain.0023	irx5a	Orthologs	N
GM.5.0.Homeodomain.0023	irx5b	Orthologs	N
GM.5.0.Homeodomain.0023	irx5a	Orthologs	N
GM.5.0.Homeodomain.0023	irx6a	Orthologs	N
GM.5.0.Homeodomain.0023	irx6a	Orthologs	N
GM.5.0.Homeodomain.0023	irx4b	Orthologs	N
GM.5.0.Homeodomain.0023	irx4a	Orthologs	N
GM.5.0.Homeodomain.0023	irx4b	Orthologs	N
GM.5.0.Homeodomain.0023	irx4a	Orthologs	N
GM.5.0.C2H2_ZF.0020	egr2b	Orthologs	N
GM.5.0.C2H2_ZF.0020	egr2a	Orthologs	N
GM.5.0.C2H2_ZF.0020	egr2b	Orthologs	N
GM.5.0.C2H2_ZF.0020	egr2a	Orthologs	N
GM.5.0.C2H2_ZF.0020	egr1	Orthologs	N
GM.5.0.C2H2_ZF.0020	egr1	Orthologs	N
GM.5.0.C2H2_ZF.0020	egr4	Orthologs	N
GM.5.0.C2H2_ZF.0020	egr3	Orthologs	N
GM.5.0.C2H2_ZF.0020	egr4	Orthologs	N
GM.5.0.C2H2_ZF.0020	egr3	Orthologs	N
GM.5.0.bHLH.0018	tal1	Orthologs	N
GM.5.0.bHLH.0018	tal1	Orthologs	N
GM.5.0.bHLH.0018	ascl1a	Orthologs	N
GM.5.0.bHLH.0018	ascl1b	Orthologs	N
GM.5.0.bHLH.0018	ascl1a	Orthologs	N
GM.5.0.bHLH.0018	ascl1b	Orthologs	N
GM.5.0.bHLH.0018	stil	Orthologs	N
GM.5.0.bHLH.0018	stil	Orthologs	N
GM.5.0.T-box.0003	tbx4	Orthologs	N
GM.5.0.T-box.0003	tbx4	Orthologs	N
GM.5.0.T-box.0003	tbx5b	Orthologs	N
GM.5.0.T-box.0003	tbx5a	Orthologs	N
GM.5.0.T-box.0003	tbx5b	Orthologs	N
GM.5.0.T-box.0003	tbx5a	Orthologs	N
GM.5.0.bZIP.0012	atf3	Orthologs	N
GM.5.0.bZIP.0012	jdp2b	Orthologs	N
GM.5.0.bZIP.0012	atf3	Orthologs	N
GM.5.0.bZIP.0012	jdp2b	Orthologs	N
GM.5.0.Myb_SANT.0004	mybl2b	Orthologs	N
GM.5.0.Myb_SANT.0004	mybl2b	Orthologs	N
GM.5.0.Myb_SANT.0004	myb	Orthologs	N
GM.5.0.Myb_SANT.0004	myb	Orthologs	N
GM.5.0.Myb_SANT.0004	mybl1	Orthologs	N
GM.5.0.Myb_SANT.0004	mybl1	Orthologs	N
GM.5.0.Mixed.0011	stat5a	Orthologs	N
GM.5.0.Mixed.0011	stat5b	Orthologs	N
GM.5.0.Mixed.0011	stat6	Orthologs	N
GM.5.0.Mixed.0011	stat5a	Orthologs	N
GM.5.0.Mixed.0011	stat5b	Orthologs	N
GM.5.0.Mixed.0011	stat6	Orthologs	N
GM.5.0.Mixed.0011	ets2	Orthologs	N
GM.5.0.Mixed.0011	ets2	Orthologs	N
GM.5.0.bHLH.0019	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0020	myf5	Orthologs	N
GM.5.0.bHLH.0020	myod1	Orthologs	N
GM.5.0.bHLH.0020	myf5	Orthologs	N
GM.5.0.bHLH.0020	myod1	Orthologs	N
GM.5.0.bHLH.0020	tal1	Orthologs	N
GM.5.0.bHLH.0020	tal1	Orthologs	N
GM.5.0.bHLH.0020	lyl1	Orthologs	N
GM.5.0.bHLH.0020	lyl1	Orthologs	N
GM.5.0.bHLH.0020	nhlh2	Orthologs	N
GM.5.0.bHLH.0020	nhlh2	Orthologs	N
GM.5.0.bHLH.0020	myog	Orthologs	N
GM.5.0.bHLH.0020	myog	Orthologs	N
GM.5.0.Forkhead.0005	foxq1b	Orthologs	N
GM.5.0.Forkhead.0005	foxq1a	Orthologs	N
GM.5.0.Forkhead.0005	foxq1b	Orthologs	N
GM.5.0.Forkhead.0005	foxq1a	Orthologs	N
GM.5.0.Forkhead.0005	foxk2	Orthologs	N
GM.5.0.Forkhead.0005	si_ch211-262e15.1	Orthologs	N
GM.5.0.Forkhead.0005	foxk1	Orthologs	N
GM.5.0.Forkhead.0005	foxk2	Orthologs	N
GM.5.0.Forkhead.0005	si_ch211-262e15.1	Orthologs	N
GM.5.0.Forkhead.0005	foxk1	Orthologs	N
GM.5.0.Forkhead.0005	foxb1b	Orthologs	N
GM.5.0.Forkhead.0005	foxb1a	Orthologs	N
GM.5.0.Forkhead.0005	foxb2	Orthologs	N
GM.5.0.Forkhead.0005	foxb1b	Orthologs	N
GM.5.0.Forkhead.0005	foxb1a	Orthologs	N
GM.5.0.Forkhead.0005	foxb2	Orthologs	N
GM.5.0.Forkhead.0005	foxd5	Orthologs	N
GM.5.0.Forkhead.0005	foxd1	Orthologs	N
GM.5.0.Forkhead.0005	foxd2	Orthologs	N
GM.5.0.Forkhead.0005	zgc_162612	Orthologs	N
GM.5.0.Forkhead.0005	foxd3	Orthologs	N
GM.5.0.Forkhead.0005	foxd5	Orthologs	N
GM.5.0.Forkhead.0005	foxd1	Orthologs	N
GM.5.0.Forkhead.0005	foxd2	Orthologs	N
GM.5.0.Forkhead.0005	zgc_162612	Orthologs	N
GM.5.0.Forkhead.0005	foxd3	Orthologs	N
GM.5.0.Forkhead.0005	foxc1a	Orthologs	N
GM.5.0.Forkhead.0005	foxc1b	Orthologs	N
GM.5.0.Forkhead.0005	foxc1a	Orthologs	N
GM.5.0.Forkhead.0005	foxc1b	Orthologs	N
GM.5.0.Forkhead.0005	zgc_194189	Orthologs	N
GM.5.0.Forkhead.0005	LOC100149117	Orthologs	N
GM.5.0.Forkhead.0005	foxl2	Orthologs	N
GM.5.0.Forkhead.0005	zgc_194189	Orthologs	N
GM.5.0.Forkhead.0005	LOC100149117	Orthologs	N
GM.5.0.Forkhead.0005	foxl2	Orthologs	N
GM.5.0.Forkhead.0005	hdac1	Orthologs	N
GM.5.0.Forkhead.0005	hdac1	Orthologs	N
GM.5.0.Forkhead.0005	foxa3	Orthologs	N
GM.5.0.Forkhead.0005	foxa2	Orthologs	N
GM.5.0.Forkhead.0005	foxa1	Orthologs	N
GM.5.0.Forkhead.0005	foxa3	Orthologs	N
GM.5.0.Forkhead.0005	foxa2	Orthologs	N
GM.5.0.Forkhead.0005	foxa1	Orthologs	N
GM.5.0.Forkhead.0005	foxe1	Orthologs	N
GM.5.0.Forkhead.0005	foxe3	Orthologs	N
GM.5.0.Forkhead.0005	foxe1	Orthologs	N
GM.5.0.Forkhead.0005	foxe3	Orthologs	N
GM.5.0.Forkhead.0005	ap5z1	Orthologs	N
GM.5.0.Forkhead.0005	ap5z1	Orthologs	N
GM.5.0.Forkhead.0005	foxi2	Orthologs	N
GM.5.0.Forkhead.0005	foxi3b	Orthologs	N
GM.5.0.Forkhead.0005	foxi3a	Orthologs	N
GM.5.0.Forkhead.0005	foxi1	Orthologs	N
GM.5.0.Forkhead.0005	foxi2	Orthologs	N
GM.5.0.Forkhead.0005	foxi3b	Orthologs	N
GM.5.0.Forkhead.0005	foxi3a	Orthologs	N
GM.5.0.Forkhead.0005	foxi1	Orthologs	N
GM.5.0.Forkhead.0005	foxf2a	Orthologs	N
GM.5.0.Forkhead.0005	foxf2b	Orthologs	N
GM.5.0.Forkhead.0005	foxf1	Orthologs	N
GM.5.0.Forkhead.0005	foxf2a	Orthologs	N
GM.5.0.Forkhead.0005	foxf2b	Orthologs	N
GM.5.0.Forkhead.0005	foxf1	Orthologs	N
GM.5.0.Homeodomain.0024	hnf1ba	Orthologs	N
GM.5.0.Homeodomain.0024	hnf1ba	Orthologs	N
GM.5.0.bZIP.0013	fosl1a	Orthologs	N
GM.5.0.bZIP.0013	fosl1a	Orthologs	N
GM.5.0.bZIP.0013	atf3	Orthologs	N
GM.5.0.bZIP.0013	jdp2b	Orthologs	N
GM.5.0.bZIP.0013	atf3	Orthologs	N
GM.5.0.bZIP.0013	jdp2b	Orthologs	N
GM.5.0.bZIP.0013	tal1	Orthologs	N
GM.5.0.bZIP.0013	tal1	Orthologs	N
GM.5.0.bZIP.0013	junba	Orthologs	N
GM.5.0.bZIP.0013	junbb	Orthologs	N
GM.5.0.bZIP.0013	junba	Orthologs	N
GM.5.0.bZIP.0013	junbb	Orthologs	N
GM.5.0.bZIP.0013	hmgn3	Orthologs	N
GM.5.0.bZIP.0013	hmgn3	Orthologs	N
GM.5.0.bZIP.0013	nfe2	Orthologs	N
GM.5.0.bZIP.0013	nfe2	Orthologs	N
GM.5.0.bZIP.0013	tcf7l1a	Orthologs	N
GM.5.0.bZIP.0013	tcf7l1b	Orthologs	N
GM.5.0.bZIP.0013	tcf7l2	Orthologs	N
GM.5.0.bZIP.0013	tcf7l1a	Orthologs	N
GM.5.0.bZIP.0013	tcf7l1b	Orthologs	N
GM.5.0.bZIP.0013	tcf7l2	Orthologs	N
GM.5.0.bZIP.0013	fosl2	Orthologs	N
GM.5.0.bZIP.0013	fosl2	Orthologs	N
GM.5.0.bZIP.0013	mef2cb	Orthologs	N
GM.5.0.bZIP.0013	mef2ca	Orthologs	N
GM.5.0.bZIP.0013	mef2d	Orthologs	N
GM.5.0.bZIP.0013	mef2ab	Orthologs	N
GM.5.0.bZIP.0013	mef2aa	Orthologs	N
GM.5.0.bZIP.0013	mef2cb	Orthologs	N
GM.5.0.bZIP.0013	mef2ca	Orthologs	N
GM.5.0.bZIP.0013	mef2d	Orthologs	N
GM.5.0.bZIP.0013	mef2ab	Orthologs	N
GM.5.0.bZIP.0013	mef2aa	Orthologs	N
GM.5.0.bZIP.0013	fosb	Orthologs	N
GM.5.0.bZIP.0013	fosb	Orthologs	N
GM.5.0.bZIP.0013	jund	Orthologs	N
GM.5.0.bZIP.0013	jund	Orthologs	N
GM.5.0.bZIP.0013	prdm1a	Orthologs	N
GM.5.0.bZIP.0013	LOC110437762	Orthologs	N
GM.5.0.bZIP.0013	prdm1a	Orthologs	N
GM.5.0.bZIP.0013	LOC110437762	Orthologs	N
GM.5.0.bZIP.0013	jdp2a	Orthologs	N
GM.5.0.bZIP.0013	jdp2a	Orthologs	N
GM.5.0.bZIP.0013	fosaa	Orthologs	N
GM.5.0.bZIP.0013	si_ch211-153j24.3	Orthologs	N
GM.5.0.bZIP.0013	fosab	Orthologs	N
GM.5.0.bZIP.0013	fosaa	Orthologs	N
GM.5.0.bZIP.0013	si_ch211-153j24.3	Orthologs	N
GM.5.0.bZIP.0013	fosab	Orthologs	N
GM.5.0.bZIP.0013	smarcc2	Orthologs	N
GM.5.0.bZIP.0013	smarcc1a	Orthologs	N
GM.5.0.bZIP.0013	smarcc2	Orthologs	N
GM.5.0.bZIP.0013	smarcc1a	Orthologs	N
GM.5.0.bZIP.0013	cebpb	Orthologs	N
GM.5.0.bZIP.0013	cebpb	Orthologs	N
GM.5.0.bZIP.0013	nr3c1	Orthologs	N
GM.5.0.bZIP.0013	nr3c1	Orthologs	N
GM.5.0.bZIP.0013	batf3	Orthologs	N
GM.5.0.bZIP.0013	si_dkey-23i12.7	Orthologs	N
GM.5.0.bZIP.0013	batf	Orthologs	N
GM.5.0.bZIP.0013	batf3	Orthologs	N
GM.5.0.bZIP.0013	si_dkey-23i12.7	Orthologs	N
GM.5.0.bZIP.0013	batf	Orthologs	N
GM.5.0.bZIP.0013	smarcb1b	Orthologs	N
GM.5.0.bZIP.0013	smarcb1a	Orthologs	N
GM.5.0.bZIP.0013	smarcb1b	Orthologs	N
GM.5.0.bZIP.0013	smarcb1a	Orthologs	N
GM.5.0.bZIP.0013	jun	Orthologs	N
GM.5.0.bZIP.0013	jun	Orthologs	N
GM.5.0.Mixed.0012	rest	Orthologs	N
GM.5.0.Mixed.0012	rest	Orthologs	N
GM.5.0.Mixed.0012	bcl3	Orthologs	N
GM.5.0.Mixed.0012	bcl3	Orthologs	N
GM.5.0.E2F.0005	si_ch211-160f23.5	Orthologs	N
GM.5.0.E2F.0005	si_ch211-160f23.5	Orthologs	N
GM.5.0.E2F.0005	e2f1	Orthologs	N
GM.5.0.E2F.0005	e2f1	Orthologs	N
GM.5.0.E2F.0005	e2f3	Orthologs	N
GM.5.0.E2F.0005	e2f3	Orthologs	N
GM.5.0.C2H2_ZF.0021	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0021	figla	Orthologs	N
GM.5.0.bHLH.0021	figla	Orthologs	N
GM.5.0.bHLH.0021	LOC101883970	Orthologs	N
GM.5.0.bHLH.0021	tcf3b	Orthologs	N
GM.5.0.bHLH.0021	tcf4	Orthologs	N
GM.5.0.bHLH.0021	tcf12	Orthologs	N
GM.5.0.bHLH.0021	LOC101883970	Orthologs	N
GM.5.0.bHLH.0021	tcf3b	Orthologs	N
GM.5.0.bHLH.0021	tcf4	Orthologs	N
GM.5.0.bHLH.0021	tcf12	Orthologs	N
GM.5.0.bHLH.0021	tal1	Orthologs	N
GM.5.0.bHLH.0021	tal1	Orthologs	N
GM.5.0.bHLH.0021	lyl1	Orthologs	N
GM.5.0.bHLH.0021	lyl1	Orthologs	N
GM.5.0.bHLH.0021	nhlh2	Orthologs	N
GM.5.0.bHLH.0021	nhlh2	Orthologs	N
GM.5.0.bHLH.0021	ascl1a	Orthologs	N
GM.5.0.bHLH.0021	ascl1b	Orthologs	N
GM.5.0.bHLH.0021	ascl1a	Orthologs	N
GM.5.0.bHLH.0021	ascl1b	Orthologs	N
GM.5.0.C2H2_ZF.0022	znf740a	Orthologs	N
GM.5.0.C2H2_ZF.0022	znf740b	Orthologs	N
GM.5.0.C2H2_ZF.0022	znf740a	Orthologs	N
GM.5.0.C2H2_ZF.0022	znf740b	Orthologs	N
GM.5.0.Homeodomain.0025	mnx1	Orthologs	N
GM.5.0.Homeodomain.0025	mnx1	Orthologs	N
GM.5.0.Homeodomain.0025	pou6f1	Orthologs	N
GM.5.0.Homeodomain.0025	pou6f1	Orthologs	N
GM.5.0.Homeodomain.0025	hoxb6b	Orthologs	N
GM.5.0.Homeodomain.0025	hoxb6a	Orthologs	N
GM.5.0.Homeodomain.0025	hoxc6b	Orthologs	N
GM.5.0.Homeodomain.0025	hoxb6b	Orthologs	N
GM.5.0.Homeodomain.0025	hoxb6a	Orthologs	N
